season,seasonPhase,playerId,player,team,games,pa,ab,runs,hits,doubles,triples,homeRuns,rbi,walks,strikeouts,stolenBases,totalBases,avg,obp_est,slg,ops_est,hitsPerGame,totalBasesPerGame,homeRunsPerGame,runsPerGame,rbiPerGame,strikeoutsPerGame,walksPerGame,kRate,bbRate,babip,avgHome,avgAway
2026,regular,666152,David Hamilton,MIL,30,107.0,89.0,16.0,21.0,2.0,0.0,0.0,7.0,12.0,21.0,7.0,23.0,0.236,0.327,0.258,0.585,0.7,0.767,0.0,0.533,0.233,0.7,0.4,19.63,11.21,0.309,0.178,0.295
2026,regular,656537,Derek Hill,CHW,30,49.0,43.0,6.0,10.0,0.0,0.0,2.0,3.0,5.0,15.0,4.0,16.0,0.233,0.312,0.372,0.684,0.333,0.533,0.067,0.2,0.1,0.5,0.167,30.61,10.2,0.308,0.261,0.2
2026,regular,641487,J.P. Crawford,SEA,30,128.0,102.0,17.0,21.0,3.0,0.0,4.0,11.0,24.0,20.0,1.0,36.0,0.206,0.357,0.353,0.71,0.7,1.2,0.133,0.567,0.367,0.667,0.8,15.62,18.75,0.218,0.259,0.136
2026,regular,663968,Jake Mangum,PIT,30,82.0,73.0,13.0,19.0,2.0,0.0,0.0,3.0,7.0,18.0,5.0,21.0,0.26,0.325,0.288,0.613,0.633,0.7,0.0,0.433,0.1,0.6,0.233,21.95,8.54,0.345,0.368,0.143
2026,regular,664728,Kyle Isbel,KCR,30,99.0,86.0,12.0,24.0,4.0,0.0,3.0,8.0,6.0,23.0,5.0,37.0,0.279,0.326,0.43,0.756,0.8,1.233,0.1,0.4,0.267,0.767,0.2,23.23,6.06,0.35,0.326,0.225
2026,regular,665750,Leody Taveras,BAL,30,99.0,83.0,11.0,23.0,5.0,1.0,2.0,19.0,15.0,19.0,1.0,36.0,0.277,0.388,0.434,0.822,0.767,1.2,0.067,0.367,0.633,0.633,0.5,19.19,15.15,0.339,0.297,0.261
2026,regular,650859,Luis Rengifo,MIL,30,112.0,101.0,9.0,19.0,8.0,0.0,0.0,11.0,8.0,13.0,1.0,27.0,0.188,0.248,0.267,0.515,0.633,0.9,0.0,0.3,0.367,0.433,0.267,11.61,7.14,0.216,0.14,0.224
2026,regular,663837,Matt Vierling,DET,30,90.0,80.0,9.0,18.0,7.0,0.0,2.0,15.0,8.0,14.0,1.0,31.0,0.225,0.295,0.388,0.683,0.6,1.033,0.067,0.3,0.5,0.467,0.267,15.56,8.89,0.25,0.257,0.2
2026,regular,670242,Matt Wallner,MIN,30,120.0,106.0,13.0,20.0,3.0,0.0,4.0,10.0,10.0,42.0,0.0,35.0,0.189,0.259,0.33,0.589,0.667,1.167,0.133,0.433,0.333,1.4,0.333,35.0,8.33,0.267,0.179,0.2
2026,regular,664702,Myles Straw,TOR,30,67.0,58.0,16.0,18.0,3.0,0.0,2.0,6.0,7.0,7.0,1.0,27.0,0.31,0.385,0.466,0.851,0.6,0.9,0.067,0.533,0.2,0.233,0.233,10.45,10.45,0.327,0.259,0.355
2026,regular,663743,Nick Fortes,TBR,30,95.0,90.0,5.0,24.0,5.0,0.0,1.0,8.0,2.0,12.0,0.0,32.0,0.267,0.283,0.356,0.639,0.8,1.067,0.033,0.167,0.267,0.4,0.067,12.63,2.11,0.299,0.2,0.333
2026,regular,701350,Roman Anthony,BOS,30,130.0,109.0,12.0,25.0,5.0,1.0,1.0,5.0,20.0,33.0,2.0,35.0,0.229,0.349,0.321,0.67,0.833,1.167,0.033,0.4,0.167,1.1,0.667,25.38,15.38,0.32,0.235,0.224
2026,regular,663886,Tyler Stephenson,CIN,30,102.0,88.0,6.0,18.0,4.0,0.0,2.0,6.0,13.0,29.0,0.0,28.0,0.205,0.307,0.318,0.625,0.6,0.933,0.067,0.2,0.2,0.967,0.433,28.43,12.75,0.281,0.179,0.224
2026,regular,669224,Austin Wells,NYY,29,107.0,87.0,10.0,17.0,1.0,0.0,3.0,5.0,19.0,21.0,0.0,27.0,0.195,0.34,0.31,0.65,0.586,0.931,0.103,0.345,0.172,0.724,0.655,19.63,17.76,0.222,0.19,0.2
2026,regular,694728,Brice Matthews,HOU,29,85.0,75.0,8.0,16.0,4.0,0.0,4.0,13.0,8.0,31.0,2.0,32.0,0.213,0.289,0.427,0.716,0.552,1.103,0.138,0.276,0.448,1.069,0.276,36.47,9.41,0.3,0.088,0.317
2026,regular,669326,Bryce Teodosio,LAA,29,40.0,36.0,4.0,10.0,2.0,0.0,0.0,2.0,3.0,15.0,4.0,12.0,0.278,0.333,0.333,0.666,0.345,0.414,0.0,0.138,0.069,0.517,0.103,37.5,7.5,0.476,0.417,0.208
2026,regular,687637,Dylan Beavers,BAL,29,106.0,92.0,14.0,20.0,4.0,0.0,2.0,11.0,12.0,25.0,3.0,30.0,0.217,0.308,0.326,0.634,0.69,1.034,0.069,0.483,0.379,0.862,0.414,23.58,11.32,0.277,0.222,0.213
2026,regular,680779,Henry Davis,PIT,29,88.0,77.0,10.0,12.0,3.0,0.0,2.0,7.0,8.0,17.0,1.0,21.0,0.156,0.235,0.273,0.508,0.414,0.724,0.069,0.345,0.241,0.586,0.276,19.32,9.09,0.172,0.209,0.088
2026,regular,691594,Javier Sanoja,MIA,29,80.0,73.0,2.0,22.0,4.0,0.0,0.0,10.0,7.0,11.0,2.0,26.0,0.301,0.362,0.356,0.718,0.759,0.897,0.0,0.069,0.345,0.379,0.241,13.75,8.75,0.355,0.37,0.185
2026,regular,687401,Joey Ortiz,MIL,29,87.0,76.0,12.0,14.0,0.0,0.0,0.0,8.0,8.0,19.0,4.0,14.0,0.184,0.262,0.184,0.446,0.483,0.483,0.0,0.414,0.276,0.655,0.276,21.84,9.2,0.246,0.233,0.121
2026,regular,678391,Jorbit Vivas,WSN,29,86.0,73.0,12.0,18.0,3.0,0.0,0.0,3.0,6.0,12.0,0.0,21.0,0.247,0.304,0.288,0.592,0.621,0.724,0.0,0.414,0.103,0.414,0.207,13.95,6.98,0.295,0.212,0.275
2026,regular,699912,Jose Fernandez,ARI,29,98.0,93.0,19.0,28.0,3.0,0.0,3.0,12.0,4.0,22.0,1.0,40.0,0.301,0.33,0.43,0.76,0.966,1.379,0.103,0.655,0.414,0.759,0.138,22.45,4.08,0.368,0.341,0.265
2026,regular,657041,Lane Thomas,KCR,29,82.0,66.0,7.0,15.0,1.0,0.0,1.0,6.0,15.0,14.0,3.0,19.0,0.227,0.37,0.288,0.658,0.517,0.655,0.034,0.241,0.207,0.483,0.517,17.07,18.29,0.275,0.2,0.25
2026,regular,682668,Luisangel Acuña,CHW,29,89.0,80.0,7.0,14.0,1.0,0.0,0.0,3.0,6.0,14.0,6.0,15.0,0.175,0.233,0.188,0.421,0.483,0.517,0.0,0.241,0.103,0.483,0.207,15.73,6.74,0.212,0.189,0.163
2026,regular,666160,Mickey Moniak,COL,29,116.0,107.0,20.0,35.0,7.0,1.0,11.0,21.0,7.0,29.0,1.0,77.0,0.327,0.368,0.72,1.088,1.207,2.655,0.379,0.69,0.724,1.0,0.241,25.0,6.03,0.358,0.375,0.256
2026,regular,672275,Patrick Bailey,SFG,29,89.0,82.0,5.0,12.0,0.0,0.0,1.0,5.0,7.0,22.0,2.0,15.0,0.146,0.213,0.183,0.396,0.414,0.517,0.034,0.172,0.172,0.759,0.241,24.72,7.87,0.186,0.116,0.179
2026,regular,656555,Rhys Hoskins,CLE,29,105.0,85.0,15.0,17.0,6.0,0.0,3.0,13.0,18.0,30.0,0.0,32.0,0.2,0.34,0.376,0.716,0.586,1.103,0.103,0.517,0.448,1.034,0.621,28.57,17.14,0.269,0.207,0.196
2026,regular,694212,Samuel Basallo,BAL,29,112.0,101.0,12.0,26.0,4.0,1.0,5.0,14.0,11.0,29.0,0.0,47.0,0.257,0.33,0.465,0.795,0.897,1.621,0.172,0.414,0.483,1.0,0.379,25.89,9.82,0.313,0.278,0.234
2026,regular,663616,Trevor Larnach,MIN,29,102.0,84.0,14.0,23.0,6.0,1.0,1.0,11.0,18.0,18.0,1.0,34.0,0.274,0.402,0.405,0.807,0.793,1.172,0.034,0.483,0.379,0.621,0.621,17.65,17.65,0.338,0.317,0.233
2026,regular,666126,Carlos Cortes,ATH,28,87.0,78.0,10.0,29.0,5.0,1.0,4.0,13.0,8.0,7.0,0.0,48.0,0.372,0.43,0.615,1.045,1.036,1.714,0.143,0.357,0.464,0.25,0.286,8.05,9.2,0.373,0.353,0.386
2026,regular,678554,Curtis Mead,WSN,28,90.0,78.0,14.0,17.0,6.0,0.0,4.0,13.0,11.0,15.0,2.0,35.0,0.218,0.315,0.449,0.764,0.607,1.25,0.143,0.5,0.464,0.536,0.393,16.67,12.22,0.22,0.25,0.184
2026,regular,676914,Davis Schneider,TOR,28,67.0,53.0,13.0,7.0,3.0,0.0,1.0,7.0,14.0,21.0,0.0,13.0,0.132,0.313,0.245,0.558,0.25,0.464,0.036,0.464,0.25,0.75,0.5,31.34,20.9,0.194,0.129,0.136
2026,regular,642086,Dominic Smith,ATL,28,78.0,71.0,11.0,23.0,2.0,0.0,4.0,18.0,3.0,11.0,0.0,37.0,0.324,0.351,0.521,0.872,0.821,1.321,0.143,0.393,0.643,0.393,0.107,14.1,3.85,0.339,0.395,0.242
2026,regular,677649,Ezequiel Duran,TEX,28,87.0,76.0,12.0,23.0,7.0,1.0,1.0,11.0,9.0,16.0,4.0,35.0,0.303,0.376,0.461,0.837,0.821,1.25,0.036,0.429,0.393,0.571,0.321,18.39,10.34,0.373,0.273,0.315
2026,regular,688363,Graham Pauley,MIA,28,81.0,75.0,8.0,13.0,6.0,0.0,1.0,9.0,5.0,19.0,1.0,22.0,0.173,0.225,0.293,0.518,0.464,0.786,0.036,0.286,0.321,0.679,0.179,23.46,6.17,0.218,0.15,0.2
2026,regular,545121,Ildemaro Vargas,ARI,28,116.0,110.0,19.0,40.0,7.0,2.0,6.0,22.0,4.0,11.0,0.0,69.0,0.364,0.386,0.627,1.013,1.429,2.464,0.214,0.679,0.786,0.393,0.143,9.48,3.45,0.366,0.353,0.373
2026,regular,676356,Jonny DeLuca,TBR,28,81.0,77.0,14.0,21.0,7.0,0.0,2.0,14.0,3.0,15.0,4.0,34.0,0.273,0.3,0.442,0.742,0.75,1.214,0.071,0.5,0.5,0.536,0.107,18.52,3.7,0.317,0.244,0.306
2026,regular,677588,José Tena,WSN,28,69.0,64.0,11.0,19.0,4.0,1.0,2.0,10.0,4.0,19.0,0.0,31.0,0.297,0.338,0.484,0.822,0.679,1.107,0.071,0.393,0.357,0.679,0.143,27.54,5.8,0.395,0.293,0.304
2026,regular,668901,Mark Vientos,NYM,28,100.0,92.0,10.0,22.0,4.0,0.0,4.0,14.0,7.0,24.0,0.0,38.0,0.239,0.293,0.413,0.706,0.786,1.357,0.143,0.357,0.5,0.857,0.25,24.0,7.0,0.281,0.175,0.288
2026,regular,680777,Ryan Jeffers,MIN,28,111.0,92.0,18.0,26.0,3.0,1.0,4.0,21.0,16.0,19.0,1.0,43.0,0.283,0.389,0.467,0.856,0.929,1.536,0.143,0.643,0.75,0.679,0.571,17.12,14.41,0.319,0.296,0.263
2026,regular,621438,Tyrone Taylor,NYM,28,67.0,63.0,4.0,12.0,1.0,0.0,2.0,9.0,2.0,10.0,0.0,19.0,0.19,0.215,0.302,0.517,0.429,0.679,0.071,0.143,0.321,0.357,0.071,14.93,2.99,0.196,0.259,0.139
2026,regular,666181,Will Benson,CIN,28,66.0,56.0,8.0,12.0,2.0,1.0,2.0,4.0,10.0,19.0,1.0,22.0,0.214,0.333,0.393,0.726,0.429,0.786,0.071,0.286,0.143,0.679,0.357,28.79,15.15,0.286,0.143,0.257
2026,regular,650489,Willi Castro,COL,28,102.0,94.0,13.0,23.0,5.0,0.0,1.0,11.0,7.0,34.0,2.0,31.0,0.245,0.297,0.33,0.627,0.821,1.107,0.036,0.464,0.393,1.214,0.25,33.33,6.86,0.373,0.34,0.149
2026,regular,624428,Adam Frazier,LAA,27,66.0,57.0,13.0,14.0,4.0,1.0,1.0,5.0,6.0,19.0,0.0,23.0,0.246,0.317,0.404,0.721,0.519,0.852,0.037,0.481,0.185,0.704,0.222,28.79,9.09,0.351,0.214,0.276
2026,regular,677950,Alek Thomas,ARI,27,98.0,92.0,12.0,17.0,9.0,0.0,2.0,10.0,3.0,23.0,4.0,32.0,0.185,0.211,0.348,0.559,0.63,1.185,0.074,0.444,0.37,0.852,0.111,23.47,3.06,0.224,0.267,0.106
